month_of_year,date,aqi,year,day_of_month,P95,P5,P20,P40,P60,P80,smokiness
3,7/3/18,33,2018,7,131,30.25,38,46,55,68,2
3,29/3/16,40,2016,29,131,30.25,38,46,55,68,3
3,31/3/17,39,2017,31,131,30.25,38,46,55,68,3
3,31/3/18,50,2018,31,131,30.25,38,46,55,68,4
3,31/3/19,31,2019,31,131,30.25,38,46,55,68,2
3,15/3/17,83,2017,15,131,30.25,38,46,55,68,6
3,16/3/17,46,2017,16,131,30.25,38,46,55,68,3
3,17/3/17,50,2017,17,131,30.25,38,46,55,68,4
3,21/3/16,29,2016,21,131,30.25,38,46,55,68,1
3,22/3/16,26,2016,22,131,30.25,38,46,55,68,1
3,23/3/16,38,2016,23,131,30.25,38,46,55,68,2
3,24/3/16,54,2016,24,131,30.25,38,46,55,68,4
3,29/3/15,50,2015,29,131,30.25,38,46,55,68,4
3,30/3/15,43,2015,30,131,30.25,38,46,55,68,3
3,7/3/14,69,2014,7,131,30.25,38,46,55,68,6
3,6/3/14,63,2014,6,131,30.25,38,46,55,68,5
3,5/3/14,53,2014,5,131,30.25,38,46,55,68,4
3,2/3/14,25,2014,2,131,30.25,38,46,55,68,1
3,1/3/14,31,2014,1,131,30.25,38,46,55,68,2
3,1/3/15,68,2015,1,131,30.25,38,46,55,68,5
3,2/3/15,43,2015,2,131,30.25,38,46,55,68,3
3,1/3/16,55,2016,1,131,30.25,38,46,55,68,4
3,1/3/17,73,2017,1,131,30.25,38,46,55,68,6
3,1/3/18,68,2018,1,131,30.25,38,46,55,68,5
3,1/3/19,33,2019,1,131,30.25,38,46,55,68,2
3,2/3/19,31,2019,2,131,30.25,38,46,55,68,2
3,3/3/19,39,2019,3,131,30.25,38,46,55,68,3
3,4/3/19,53,2019,4,131,30.25,38,46,55,68,4
3,5/3/19,68,2019,5,131,30.25,38,46,55,68,5
3,6/3/19,115,2019,6,131,30.25,38,46,55,68,6
3,7/3/19,57,2019,7,131,30.25,38,46,55,68,5
3,8/3/19,67,2019,8,131,30.25,38,46,55,68,5
3,12/3/18,55,2018,12,131,30.25,38,46,55,68,4
3,13/3/18,42,2018,13,131,30.25,38,46,55,68,3
3,14/3/18,43,2018,14,131,30.25,38,46,55,68,3
3,18/3/17,63,2017,18,131,30.25,38,46,55,68,5
3,19/3/17,64,2017,19,131,30.25,38,46,55,68,5
3,20/3/17,51,2017,20,131,30.25,38,46,55,68,4
3,21/3/17,47,2017,21,131,30.25,38,46,55,68,4
3,25/3/16,45,2016,25,131,30.25,38,46,55,68,3
3,26/3/16,60,2016,26,131,30.25,38,46,55,68,5
3,27/3/16,40,2016,27,131,30.25,38,46,55,68,3
3,29/3/17,66,2017,29,131,30.25,38,46,55,68,5
3,30/3/17,47,2017,30,131,30.25,38,46,55,68,4
3,30/3/18,73,2018,30,131,30.25,38,46,55,68,6
3,30/3/19,39,2019,30,131,30.25,38,46,55,68,3
3,29/3/19,49,2019,29,131,30.25,38,46,55,68,4
3,28/3/19,47,2019,28,131,30.25,38,46,55,68,4
3,25/3/19,44,2019,25,131,30.25,38,46,55,68,3
3,15/3/18,71,2018,15,131,30.25,38,46,55,68,6
3,16/3/18,50,2018,16,131,30.25,38,46,55,68,4
3,17/3/18,85,2018,17,131,30.25,38,46,55,68,6
3,18/3/18,78,2018,18,131,30.25,38,46,55,68,6
3,22/3/17,52,2017,22,131,30.25,38,46,55,68,4
3,23/3/17,32,2017,23,131,30.25,38,46,55,68,2
3,24/3/17,33,2017,24,131,30.25,38,46,55,68,2
3,28/3/16,39,2016,28,131,30.25,38,46,55,68,3
3,28/3/17,59,2017,28,131,30.25,38,46,55,68,5
3,28/3/18,56,2018,28,131,30.25,38,46,55,68,5
3,9/3/19,71,2019,9,131,30.25,38,46,55,68,6
3,10/3/19,65,2019,10,131,30.25,38,46,55,68,5
3,11/3/19,95,2019,11,131,30.25,38,46,55,68,6
3,24/3/19,58,2019,24,131,30.25,38,46,55,68,5
3,12/3/19,76,2019,12,131,30.25,38,46,55,68,6
3,13/3/19,53,2019,13,131,30.25,38,46,55,68,4
3,14/3/19,57,2019,14,131,30.25,38,46,55,68,5
3,15/3/19,40,2019,15,131,30.25,38,46,55,68,3
3,19/3/18,128,2018,19,131,30.25,38,46,55,68,6
3,20/3/18,103,2018,20,131,30.25,38,46,55,68,6
3,21/3/18,56,2018,21,131,30.25,38,46,55,68,5
3,25/3/17,42,2017,25,131,30.25,38,46,55,68,3
3,26/3/17,58,2017,26,131,30.25,38,46,55,68,5
3,29/3/18,55,2018,29,131,30.25,38,46,55,68,4
3,27/3/19,52,2019,27,131,30.25,38,46,55,68,4
3,26/3/19,96,2019,26,131,30.25,38,46,55,68,6
3,23/3/19,57,2019,23,131,30.25,38,46,55,68,5
3,22/3/18,48,2018,22,131,30.25,38,46,55,68,4
3,16/3/19,38,2019,16,131,30.25,38,46,55,68,2
3,17/3/19,28,2019,17,131,30.25,38,46,55,68,1
3,18/3/19,37,2019,18,131,30.25,38,46,55,68,2
3,22/3/19,79,2019,22,131,30.25,38,46,55,68,6
3,27/3/17,45,2017,27,131,30.25,38,46,55,68,3
3,27/3/18,61,2018,27,131,30.25,38,46,55,68,5
3,26/3/18,43,2018,26,131,30.25,38,46,55,68,3
3,25/3/18,40,2018,25,131,30.25,38,46,55,68,3
3,21/3/19,70,2019,21,131,30.25,38,46,55,68,6
3,23/3/18,53,2018,23,131,30.25,38,46,55,68,4
3,24/3/18,80,2018,24,131,30.25,38,46,55,68,6
3,20/3/19,50,2019,20,131,30.25,38,46,55,68,4
3,19/3/19,46,2019,19,131,30.25,38,46,55,68,3
4,13/4/14,33,2014,13,143.05,32,36,43,53,67.2,2
4,14/4/14,31,2014,14,143.05,32,36,43,53,67.2,1
4,12/4/14,29,2014,12,143.05,32,36,43,53,67.2,1
4,25/4/14,51,2014,25,143.05,32,36,43,53,67.2,4
4,26/4/14,43,2014,26,143.05,32,36,43,53,67.2,3
4,15/4/14,32,2014,15,143.05,32,36,43,53,67.2,1
4,16/4/14,44,2014,16,143.05,32,36,43,53,67.2,4
4,29/4/14,36,2014,29,143.05,32,36,43,53,67.2,2
4,17/4/14,32,2014,17,143.05,32,36,43,53,67.2,1
4,27/4/14,39,2014,27,143.05,32,36,43,53,67.2,3
4,28/4/14,35,2014,28,143.05,32,36,43,53,67.2,2
4,20/4/14,49,2014,20,143.05,32,36,43,53,67.2,4
4,8/4/15,33,2015,8,143.05,32,36,43,53,67.2,2
4,18/4/14,45,2014,18,143.05,32,36,43,53,67.2,4
4,19/4/14,44,2014,19,143.05,32,36,43,53,67.2,4
4,11/4/14,34,2014,11,143.05,32,36,43,53,67.2,2
4,12/4/15,45,2015,12,143.05,32,36,43,53,67.2,4
4,9/4/15,54,2015,9,143.05,32,36,43,53,67.2,5
4,10/4/15,26,2015,10,143.05,32,36,43,53,67.2,1
4,11/4/15,37,2015,11,143.05,32,36,43,53,67.2,3
4,30/4/16,76,2016,30,143.05,32,36,43,53,67.2,6
4,30/4/14,35,2014,30,143.05,32,36,43,53,67.2,2
4,30/4/15,33,2015,30,143.05,32,36,43,53,67.2,2
4,29/4/16,144,2016,29,143.05,32,36,43,53,67.2,7
4,24/4/14,56,2014,24,143.05,32,36,43,53,67.2,5
4,21/4/15,64,2015,21,143.05,32,36,43,53,67.2,5
4,22/4/15,35,2015,22,143.05,32,36,43,53,67.2,2
4,23/4/15,53,2015,23,143.05,32,36,43,53,67.2,4
4,24/4/15,53,2015,24,143.05,32,36,43,53,67.2,4
4,25/4/15,41,2015,25,143.05,32,36,43,53,67.2,3
4,13/4/15,40,2015,13,143.05,32,36,43,53,67.2,3
4,14/4/15,48,2015,14,143.05,32,36,43,53,67.2,4
4,15/4/15,50,2015,15,143.05,32,36,43,53,67.2,4
4,16/4/15,55,2015,16,143.05,32,36,43,53,67.2,5
4,21/4/14,56,2014,21,143.05,32,36,43,53,67.2,5
4,22/4/14,61,2014,22,143.05,32,36,43,53,67.2,5
4,23/4/14,56,2014,23,143.05,32,36,43,53,67.2,5
4,10/4/14,44,2014,10,143.05,32,36,43,53,67.2,4
4,7/4/15,42,2015,7,143.05,32,36,43,53,67.2,3
4,4/4/16,36,2016,4,143.05,32,36,43,53,67.2,2
4,5/4/16,70,2016,5,143.05,32,36,43,53,67.2,6
4,6/4/16,112,2016,6,143.05,32,36,43,53,67.2,6
4,7/4/16,52,2016,7,143.05,32,36,43,53,67.2,4
4,26/4/15,24,2015,26,143.05,32,36,43,53,67.2,1
4,27/4/15,34,2015,27,143.05,32,36,43,53,67.2,2
4,28/4/15,32,2015,28,143.05,32,36,43,53,67.2,1
4,29/4/15,58,2015,29,143.05,32,36,43,53,67.2,5
4,17/4/15,43,2015,17,143.05,32,36,43,53,67.2,3
4,18/4/15,45,2015,18,143.05,32,36,43,53,67.2,4
4,19/4/15,35,2015,19,143.05,32,36,43,53,67.2,2
4,20/4/15,44,2015,20,143.05,32,36,43,53,67.2,4
4,16/4/16,88,2016,16,143.05,32,36,43,53,67.2,6
4,17/4/16,42,2016,17,143.05,32,36,43,53,67.2,3
4,18/4/16,112,2016,18,143.05,32,36,43,53,67.2,6
4,19/4/16,81,2016,19,143.05,32,36,43,53,67.2,6
4,20/4/16,83,2016,20,143.05,32,36,43,53,67.2,6
4,8/4/16,56,2016,8,143.05,32,36,43,53,67.2,5
4,9/4/16,59,2016,9,143.05,32,36,43,53,67.2,5
4,10/4/16,140,2016,10,143.05,32,36,43,53,67.2,6
4,11/4/16,76,2016,11,143.05,32,36,43,53,67.2,6
4,28/4/16,59,2016,28,143.05,32,36,43,53,67.2,5
4,28/4/17,76,2017,28,143.05,32,36,43,53,67.2,6
4,30/4/17,36,2017,30,143.05,32,36,43,53,67.2,2
4,30/4/18,48,2018,30,143.05,32,36,43,53,67.2,4
4,29/4/17,53,2017,29,143.05,32,36,43,53,67.2,4
4,29/4/18,34,2018,29,143.05,32,36,43,53,67.2,2
4,30/4/19,62,2019,30,143.05,32,36,43,53,67.2,5
4,29/4/19,497,2019,29,143.05,32,36,43,53,67.2,7
4,28/4/19,110,2019,28,143.05,32,36,43,53,67.2,6
4,21/4/16,145,2016,21,143.05,32,36,43,53,67.2,7
4,22/4/16,59,2016,22,143.05,32,36,43,53,67.2,5
4,23/4/16,37,2016,23,143.05,32,36,43,53,67.2,3
4,24/4/16,50,2016,24,143.05,32,36,43,53,67.2,4
4,12/4/16,41,2016,12,143.05,32,36,43,53,67.2,3
4,13/4/16,77,2016,13,143.05,32,36,43,53,67.2,6
4,14/4/16,58,2016,14,143.05,32,36,43,53,67.2,5
4,15/4/16,37,2016,15,143.05,32,36,43,53,67.2,3
4,9/4/14,40,2014,9,143.05,32,36,43,53,67.2,3
4,5/4/15,43,2015,5,143.05,32,36,43,53,67.2,3
4,4/4/15,36,2015,4,143.05,32,36,43,53,67.2,2
4,3/4/16,53,2016,3,143.05,32,36,43,53,67.2,4
4,3/4/17,31,2017,3,143.05,32,36,43,53,67.2,1
4,4/4/17,37,2017,4,143.05,32,36,43,53,67.2,3
4,5/4/17,34,2017,5,143.05,32,36,43,53,67.2,2
4,6/4/17,34,2017,6,143.05,32,36,43,53,67.2,2
4,7/4/17,73,2017,7,143.05,32,36,43,53,67.2,6
4,25/4/16,35,2016,25,143.05,32,36,43,53,67.2,2
4,26/4/16,68,2016,26,143.05,32,36,43,53,67.2,6
4,27/4/16,36,2016,27,143.05,32,36,43,53,67.2,2
4,27/4/17,34,2017,27,143.05,32,36,43,53,67.2,2
4,12/4/17,29,2017,12,143.05,32,36,43,53,67.2,1
4,13/4/17,33,2017,13,143.05,32,36,43,53,67.2,2
4,14/4/17,43,2017,14,143.05,32,36,43,53,67.2,3
4,15/4/17,44,2017,15,143.05,32,36,43,53,67.2,4
4,16/4/17,56,2017,16,143.05,32,36,43,53,67.2,5
4,17/4/17,44,2017,17,143.05,32,36,43,53,67.2,4
4,18/4/17,42,2017,18,143.05,32,36,43,53,67.2,3
4,19/4/17,39,2017,19,143.05,32,36,43,53,67.2,3
4,20/4/17,41,2017,20,143.05,32,36,43,53,67.2,3
4,8/4/17,39,2017,8,143.05,32,36,43,53,67.2,3
4,9/4/17,40,2017,9,143.05,32,36,43,53,67.2,3
4,10/4/17,57,2017,10,143.05,32,36,43,53,67.2,5
4,11/4/17,36,2017,11,143.05,32,36,43,53,67.2,2
4,25/4/17,41,2017,25,143.05,32,36,43,53,67.2,3
4,26/4/17,38,2017,26,143.05,32,36,43,53,67.2,3
4,27/4/18,46,2018,27,143.05,32,36,43,53,67.2,4
4,28/4/18,33,2018,28,143.05,32,36,43,53,67.2,2
4,26/4/19,48,2019,26,143.05,32,36,43,53,67.2,4
4,25/4/19,60,2019,25,143.05,32,36,43,53,67.2,5
4,27/4/19,59,2019,27,143.05,32,36,43,53,67.2,5
4,2/4/18,81,2018,2,143.05,32,36,43,53,67.2,6
4,3/4/18,45,2018,3,143.05,32,36,43,53,67.2,4
4,21/4/17,37,2017,21,143.05,32,36,43,53,67.2,3
4,22/4/17,38,2017,22,143.05,32,36,43,53,67.2,3
4,23/4/17,57,2017,23,143.05,32,36,43,53,67.2,5
4,24/4/17,54,2017,24,143.05,32,36,43,53,67.2,5
4,8/4/14,41,2014,8,143.05,32,36,43,53,67.2,3
4,6/4/15,47,2015,6,143.05,32,36,43,53,67.2,4
4,4/4/14,34,2014,4,143.05,32,36,43,53,67.2,2
4,3/4/14,74,2014,3,143.05,32,36,43,53,67.2,6
4,3/4/15,39,2015,3,143.05,32,36,43,53,67.2,3
4,2/4/16,74,2016,2,143.05,32,36,43,53,67.2,6
4,2/4/17,38,2017,2,143.05,32,36,43,53,67.2,3
4,15/4/18,311,2018,15,143.05,32,36,43,53,67.2,7
4,16/4/18,72,2018,16,143.05,32,36,43,53,67.2,6
4,4/4/18,43,2018,4,143.05,32,36,43,53,67.2,3
4,5/4/18,51,2018,5,143.05,32,36,43,53,67.2,4
4,6/4/18,71,2018,6,143.05,32,36,43,53,67.2,6
4,7/4/18,56,2018,7,143.05,32,36,43,53,67.2,5
4,8/4/18,66,2018,8,143.05,32,36,43,53,67.2,5
4,9/4/18,71,2018,9,143.05,32,36,43,53,67.2,6
4,10/4/18,55,2018,10,143.05,32,36,43,53,67.2,5
4,11/4/18,145,2018,11,143.05,32,36,43,53,67.2,7
4,12/4/18,73,2018,12,143.05,32,36,43,53,67.2,6
4,13/4/18,550,2018,13,143.05,32,36,43,53,67.2,7
4,14/4/18,81,2018,14,143.05,32,36,43,53,67.2,6
4,24/4/19,37,2019,24,143.05,32,36,43,53,67.2,3
4,1/4/17,45,2017,1,143.05,32,36,43,53,67.2,4
4,17/4/18,143,2018,17,143.05,32,36,43,53,67.2,6
4,18/4/18,156,2018,18,143.05,32,36,43,53,67.2,7
4,19/4/18,61,2018,19,143.05,32,36,43,53,67.2,5
4,20/4/18,57,2018,20,143.05,32,36,43,53,67.2,5
4,21/4/18,53,2018,21,143.05,32,36,43,53,67.2,4
4,22/4/18,39,2018,22,143.05,32,36,43,53,67.2,3
4,23/4/18,200,2018,23,143.05,32,36,43,53,67.2,7
4,24/4/18,120,2018,24,143.05,32,36,43,53,67.2,6
4,26/4/18,185,2018,26,143.05,32,36,43,53,67.2,7
4,25/4/18,95,2018,25,143.05,32,36,43,53,67.2,6
4,23/4/19,35,2019,23,143.05,32,36,43,53,67.2,2
4,1/4/16,50,2016,1,143.05,32,36,43,53,67.2,4
4,12/4/19,56,2019,12,143.05,32,36,43,53,67.2,5
4,1/4/18,64,2018,1,143.05,32,36,43,53,67.2,5
4,1/4/19,34,2019,1,143.05,32,36,43,53,67.2,2
4,2/4/19,37,2019,2,143.05,32,36,43,53,67.2,3
4,3/4/19,53,2019,3,143.05,32,36,43,53,67.2,4
4,7/4/14,35,2014,7,143.05,32,36,43,53,67.2,2
4,6/4/14,32,2014,6,143.05,32,36,43,53,67.2,1
4,5/4/14,39,2014,5,143.05,32,36,43,53,67.2,3
4,2/4/14,50,2014,2,143.05,32,36,43,53,67.2,4
4,1/4/14,49,2014,1,143.05,32,36,43,53,67.2,4
4,1/4/15,43,2015,1,143.05,32,36,43,53,67.2,3
4,2/4/15,45,2015,2,143.05,32,36,43,53,67.2,4
4,11/4/19,42,2019,11,143.05,32,36,43,53,67.2,3
4,16/4/19,99,2019,16,143.05,32,36,43,53,67.2,6
4,13/4/19,56,2019,13,143.05,32,36,43,53,67.2,5
4,14/4/19,53,2019,14,143.05,32,36,43,53,67.2,4
4,15/4/19,51,2019,15,143.05,32,36,43,53,67.2,4
4,7/4/19,81,2019,7,143.05,32,36,43,53,67.2,6
4,4/4/19,57,2019,4,143.05,32,36,43,53,67.2,5
4,5/4/19,30,2019,5,143.05,32,36,43,53,67.2,1
4,6/4/19,43,2019,6,143.05,32,36,43,53,67.2,3
4,19/4/19,54,2019,19,143.05,32,36,43,53,67.2,5
4,8/4/19,67,2019,8,143.05,32,36,43,53,67.2,5
4,9/4/19,64,2019,9,143.05,32,36,43,53,67.2,5
4,10/4/19,36,2019,10,143.05,32,36,43,53,67.2,2
4,20/4/19,38,2019,20,143.05,32,36,43,53,67.2,3
4,17/4/19,67,2019,17,143.05,32,36,43,53,67.2,5
4,18/4/19,62,2019,18,143.05,32,36,43,53,67.2,5
4,21/4/19,38,2019,21,143.05,32,36,43,53,67.2,3
4,22/4/19,37,2019,22,143.05,32,36,43,53,67.2,3
5,10/5/14,68,2014,10,248,31.25,37,43,56,87,5
5,9/5/14,74,2014,9,248,31.25,37,43,56,87,5
5,5/5/15,50,2015,5,248,31.25,37,43,56,87,4
5,11/5/14,95,2014,11,248,31.25,37,43,56,87,6
5,12/5/14,36,2014,12,248,31.25,37,43,56,87,2
5,7/5/15,40,2015,7,248,31.25,37,43,56,87,3
5,8/5/15,35,2015,8,248,31.25,37,43,56,87,2
5,7/5/14,39,2014,7,248,31.25,37,43,56,87,3
5,8/5/14,42,2014,8,248,31.25,37,43,56,87,3
5,6/5/15,155,2015,6,248,31.25,37,43,56,87,6
5,4/5/14,31,2014,4,248,31.25,37,43,56,87,1
5,4/5/15,41,2015,4,248,31.25,37,43,56,87,3
5,4/5/16,47,2016,4,248,31.25,37,43,56,87,4
5,5/5/16,96,2016,5,248,31.25,37,43,56,87,6
5,9/5/15,34,2015,9,248,31.25,37,43,56,87,2
5,10/5/15,34,2015,10,248,31.25,37,43,56,87,2
5,13/5/14,86,2014,13,248,31.25,37,43,56,87,5
5,14/5/14,44,2014,14,248,31.25,37,43,56,87,4
5,15/5/14,48,2014,15,248,31.25,37,43,56,87,4
5,16/5/14,62,2014,16,248,31.25,37,43,56,87,5
5,17/5/14,71,2014,17,248,31.25,37,43,56,87,5
5,18/5/14,60,2014,18,248,31.25,37,43,56,87,5
5,19/5/14,49,2014,19,248,31.25,37,43,56,87,4
5,20/5/14,204,2014,20,248,31.25,37,43,56,87,6
5,21/5/14,147,2014,21,248,31.25,37,43,56,87,6
5,22/5/14,176,2014,22,248,31.25,37,43,56,87,6
5,23/5/14,77,2014,23,248,31.25,37,43,56,87,5
5,24/5/14,101,2014,24,248,31.25,37,43,56,87,6
5,25/5/14,103,2014,25,248,31.25,37,43,56,87,6
5,26/5/14,84,2014,26,248,31.25,37,43,56,87,5
5,27/5/14,92,2014,27,248,31.25,37,43,56,87,6
5,28/5/14,33,2014,28,248,31.25,37,43,56,87,2
5,29/5/14,37,2014,29,248,31.25,37,43,56,87,2
5,30/5/14,39,2014,30,248,31.25,37,43,56,87,3
5,31/5/14,46,2014,31,248,31.25,37,43,56,87,4
5,31/5/15,37,2015,31,248,31.25,37,43,56,87,2
5,30/5/16,38,2016,30,248,31.25,37,43,56,87,3
5,31/5/16,38,2016,31,248,31.25,37,43,56,87,3
5,31/5/17,36,2017,31,248,31.25,37,43,56,87,2
5,31/5/18,37,2018,31,248,31.25,37,43,56,87,2
5,31/5/19,31,2019,31,248,31.25,37,43,56,87,1
5,30/5/19,33,2019,30,248,31.25,37,43,56,87,2
5,29/5/19,46,2019,29,248,31.25,37,43,56,87,4
5,28/5/19,37,2019,28,248,31.25,37,43,56,87,2
5,25/5/19,91,2019,25,248,31.25,37,43,56,87,6
5,12/5/15,30,2015,12,248,31.25,37,43,56,87,1
5,13/5/15,35,2015,13,248,31.25,37,43,56,87,2
5,14/5/15,32,2015,14,248,31.25,37,43,56,87,2
5,6/5/14,34,2014,6,248,31.25,37,43,56,87,2
5,5/5/14,29,2014,5,248,31.25,37,43,56,87,1
5,2/5/14,42,2014,2,248,31.25,37,43,56,87,3
5,3/5/14,28,2014,3,248,31.25,37,43,56,87,1
5,3/5/15,32,2015,3,248,31.25,37,43,56,87,2
5,3/5/16,37,2016,3,248,31.25,37,43,56,87,2
5,3/5/17,39,2017,3,248,31.25,37,43,56,87,3
5,6/5/16,111,2016,6,248,31.25,37,43,56,87,6
5,7/5/16,894,2016,7,248,31.25,37,43,56,87,7
5,11/5/15,37,2015,11,248,31.25,37,43,56,87,2
5,25/5/15,73,2015,25,248,31.25,37,43,56,87,5
5,26/5/15,60,2015,26,248,31.25,37,43,56,87,5
5,27/5/15,57,2015,27,248,31.25,37,43,56,87,5
5,15/5/15,37,2015,15,248,31.25,37,43,56,87,2
5,16/5/15,33,2015,16,248,31.25,37,43,56,87,2
5,17/5/15,50,2015,17,248,31.25,37,43,56,87,4
5,18/5/15,63,2015,18,248,31.25,37,43,56,87,5
5,19/5/15,58,2015,19,248,31.25,37,43,56,87,5
5,20/5/15,37,2015,20,248,31.25,37,43,56,87,2
5,21/5/15,33,2015,21,248,31.25,37,43,56,87,2
5,22/5/15,38,2015,22,248,31.25,37,43,56,87,3
5,23/5/15,40,2015,23,248,31.25,37,43,56,87,3
5,24/5/15,56,2015,24,248,31.25,37,43,56,87,4
5,5/5/17,43,2017,5,248,31.25,37,43,56,87,3
5,8/5/16,331,2016,8,248,31.25,37,43,56,87,7
5,9/5/16,330,2016,9,248,31.25,37,43,56,87,7
5,28/5/15,65,2015,28,248,31.25,37,43,56,87,5
5,29/5/15,61,2015,29,248,31.25,37,43,56,87,5
5,30/5/15,50,2015,30,248,31.25,37,43,56,87,4
5,29/5/16,38,2016,29,248,31.25,37,43,56,87,3
5,29/5/17,47,2017,29,248,31.25,37,43,56,87,4
5,30/5/17,34,2017,30,248,31.25,37,43,56,87,2
5,30/5/18,51,2018,30,248,31.25,37,43,56,87,4
5,29/5/18,256,2018,29,248,31.25,37,43,56,87,7
5,27/5/19,42,2019,27,248,31.25,37,43,56,87,3
5,26/5/19,37,2019,26,248,31.25,37,43,56,87,2
5,20/5/16,104,2016,20,248,31.25,37,43,56,87,6
5,21/5/16,62,2016,21,248,31.25,37,43,56,87,5
5,22/5/16,334,2016,22,248,31.25,37,43,56,87,7
5,10/5/16,30,2016,10,248,31.25,37,43,56,87,1
5,11/5/16,38,2016,11,248,31.25,37,43,56,87,3
5,12/5/16,30,2016,12,248,31.25,37,43,56,87,1
5,13/5/16,51,2016,13,248,31.25,37,43,56,87,4
5,1/5/14,38,2014,1,248,31.25,37,43,56,87,3
5,1/5/15,31,2015,1,248,31.25,37,43,56,87,1
5,2/5/15,49,2015,2,248,31.25,37,43,56,87,4
5,2/5/16,90,2016,2,248,31.25,37,43,56,87,6
5,2/5/17,42,2017,2,248,31.25,37,43,56,87,3
5,4/5/17,41,2017,4,248,31.25,37,43,56,87,3
5,24/5/19,296,2019,24,248,31.25,37,43,56,87,7
5,2/5/18,61,2018,2,248,31.25,37,43,56,87,5
5,3/5/18,59,2018,3,248,31.25,37,43,56,87,5
5,23/5/16,139,2016,23,248,31.25,37,43,56,87,6
5,24/5/16,44,2016,24,248,31.25,37,43,56,87,4
5,25/5/16,73,2016,25,248,31.25,37,43,56,87,5
5,26/5/16,48,2016,26,248,31.25,37,43,56,87,4
5,14/5/16,65,2016,14,248,31.25,37,43,56,87,5
5,15/5/16,63,2016,15,248,31.25,37,43,56,87,5
5,16/5/16,73,2016,16,248,31.25,37,43,56,87,5
5,17/5/16,56,2016,17,248,31.25,37,43,56,87,4
5,18/5/16,55,2016,18,248,31.25,37,43,56,87,4
5,19/5/16,444,2016,19,248,31.25,37,43,56,87,7
5,1/5/17,36,2017,1,248,31.25,37,43,56,87,2
5,17/5/17,116,2017,17,248,31.25,37,43,56,87,6
5,18/5/17,61,2017,18,248,31.25,37,43,56,87,5
5,6/5/17,62,2017,6,248,31.25,37,43,56,87,5
5,7/5/17,44,2017,7,248,31.25,37,43,56,87,4
5,8/5/17,42,2017,8,248,31.25,37,43,56,87,3
5,9/5/17,45,2017,9,248,31.25,37,43,56,87,4
5,27/5/16,33,2016,27,248,31.25,37,43,56,87,2
5,28/5/16,28,2016,28,248,31.25,37,43,56,87,1
5,28/5/17,77,2017,28,248,31.25,37,43,56,87,5
5,28/5/18,224,2018,28,248,31.25,37,43,56,87,6
5,27/5/18,201,2018,27,248,31.25,37,43,56,87,6
5,26/5/18,373,2018,26,248,31.25,37,43,56,87,7
5,16/5/17,47,2017,16,248,31.25,37,43,56,87,4
5,13/5/18,37,2018,13,248,31.25,37,43,56,87,2
5,14/5/18,43,2018,14,248,31.25,37,43,56,87,3
5,19/5/17,47,2017,19,248,31.25,37,43,56,87,4
5,20/5/17,37,2017,20,248,31.25,37,43,56,87,2
5,21/5/17,41,2017,21,248,31.25,37,43,56,87,3
5,22/5/17,61,2017,22,248,31.25,37,43,56,87,5
5,10/5/17,74,2017,10,248,31.25,37,43,56,87,5
5,11/5/17,88,2017,11,248,31.25,37,43,56,87,6
5,12/5/17,122,2017,12,248,31.25,37,43,56,87,6
5,13/5/17,70,2017,13,248,31.25,37,43,56,87,5
5,14/5/17,41,2017,14,248,31.25,37,43,56,87,3
5,1/5/16,93,2016,1,248,31.25,37,43,56,87,6
5,23/5/19,45,2019,23,248,31.25,37,43,56,87,4
5,9/5/19,36,2019,9,248,31.25,37,43,56,87,2
5,10/5/19,45,2019,10,248,31.25,37,43,56,87,4
5,1/5/18,42,2018,1,248,31.25,37,43,56,87,3
5,1/5/19,43,2019,1,248,31.25,37,43,56,87,3
5,4/5/18,45,2018,4,248,31.25,37,43,56,87,4
5,5/5/18,41,2018,5,248,31.25,37,43,56,87,3
5,23/5/17,53,2017,23,248,31.25,37,43,56,87,4
5,24/5/17,92,2017,24,248,31.25,37,43,56,87,6
5,25/5/17,48,2017,25,248,31.25,37,43,56,87,4
5,26/5/17,60,2017,26,248,31.25,37,43,56,87,5
5,27/5/17,40,2017,27,248,31.25,37,43,56,87,3
5,15/5/17,36,2017,15,248,31.25,37,43,56,87,2
5,12/5/18,30,2018,12,248,31.25,37,43,56,87,1
5,17/5/18,104,2018,17,248,31.25,37,43,56,87,6
5,18/5/18,74,2018,18,248,31.25,37,43,56,87,5
5,15/5/18,37,2018,15,248,31.25,37,43,56,87,2
5,16/5/18,49,2018,16,248,31.25,37,43,56,87,4
5,8/5/18,99,2018,8,248,31.25,37,43,56,87,6
5,9/5/18,93,2018,9,248,31.25,37,43,56,87,6
5,6/5/18,83,2018,6,248,31.25,37,43,56,87,5
5,7/5/18,50,2018,7,248,31.25,37,43,56,87,4
5,22/5/19,604,2019,22,248,31.25,37,43,56,87,7
5,13/5/19,45,2019,13,248,31.25,37,43,56,87,4
5,10/5/18,65,2018,10,248,31.25,37,43,56,87,5
5,25/5/18,95,2018,25,248,31.25,37,43,56,87,6
5,12/5/19,41,2019,12,248,31.25,37,43,56,87,3
5,21/5/18,51,2018,21,248,31.25,37,43,56,87,4
5,14/5/19,42,2019,14,248,31.25,37,43,56,87,3
5,11/5/19,33,2019,11,248,31.25,37,43,56,87,2
5,20/5/18,52,2018,20,248,31.25,37,43,56,87,4
5,8/5/19,33,2019,8,248,31.25,37,43,56,87,2
